city,city_id,country,type_name,rides_badbid_cnt,rides_cnt,badbids_share,badbid_ratio_avg,rides_at_risk
Кара-Балта,4865,Кыргызстан,auto_econom,0,13,0,,0
Madiun,5672,Indonesia,moto_econom,0,466,0.004,1.181,0
Chañaral,31822,Chile,auto_econom,0,7,0,,0
Phan Thiết,5746,Vietnam,moto_econom,0,230,0.004,1.116,0
Venecia,23119,Colombia,auto_econom,0,3,0,,0
Puerto Aysén,31893,Chile,auto_econom,0,11,0,,0
Sapopema,42910,Brazil,auto_econom,0,3,0,,0
Khenchela ( خنشلة ),12329,Algeria,auto_econom,0,3,0,,0
Песчанка,25042,Казахстан,auto_econom,0,1,0,,0
Flavio Alfaro,4644,Ecuador,auto_econom,0,7,0,,0
Sorriso,22495,Brazil,auto_econom,0,3,0,,0
Alamo,24882,Mexico,auto_econom,0,3,0,,0
Ilhéus,5002,Brazil,moto_econom,0,2,0.087,1.175,0
Vinces,4460,Ecuador,auto_econom,0,4,0,,0
Белес,25592,Казахстан,auto_econom,0,7,0,,0
El Jadida (الجديدة),10600,Morocco,moto_econom,0,383,0.002,1.101,0
Marrakesh (مراكش),12858,Morocco,moto_econom,28,56995,0.002,1.08,0
Otse,13485,Botswana,auto_econom,0,31,0,,0
Arjona,4578,Colombia,moto_econom,0,2,0.015,1.045,0
Jugantang,33403,Indonesia,auto_econom,0,1,0,,0
Layyah,23613,Pakistan,auto_econom,0,10,0,,0
Itaitinga,21939,Brazil,auto_econom,0,3,0,,0
Tambo Grande,19900,Peru,auto_econom,0,21,0,,0
Quintero,7467,Chile,auto_econom,0,29,0,,0
Morales,23305,Colombia,auto_econom,0,3,0,,0
Tangier (طنجة‎),11452,Morocco,moto_econom,5,10169,0.001,1.074,0
Groblersdal,38492,South Africa,auto_econom,0,3,0,,0
Jember,7088,Indonesia,6-seater XL,0,203,0.001,1.065,0
Palestina,23200,Colombia,auto_econom,0,3,0,,0
Жансугуров,4023,Казахстан,auto_econom,0,15,0,,0
Purwokerto,6991,Indonesia,moto_econom,0,1212,0.001,1.042,0
Kupang,5637,Indonesia,moto_econom,0,705,0.001,1.04,0
Tecoluca,7734,El Salvador,auto_econom,0,40,0,,0
Nova Mutum,42859,Brazil,auto_econom,0,3,0,,0
Муткенова,42986,Казахстан,auto_econom,0,2,0,,0
Stanger (KwaDukuza),4799,South Africa,auto_econom,0,33,0,,0
Neily,7600,Costa Rica,auto_econom,0,1,0,,0
Шиели,4364,Казахстан,auto_econom_karaganda,0,1,0,,0
Narowal,23595,Pakistan,auto_econom,0,28,0,,0
Itupiranga,21969,Brazil,auto_econom,0,3,0,,0
Garut,19985,Indonesia,moto_econom,9,57469,0,1.067,0
Cochabamba,5504,Bolivia,moto_econom,1,7594,0,1.064,0
Cauquenes,7475,Chile,auto_econom,0,5,0,,0
Ouled Frej (أولاد فرج),25385,Morocco,auto_econom_dublicate,0,3,0,,0
Bonito,21618,Brazil,auto_econom,0,3,0,,0
Kota Bharu,5908,Malaysia,auto_econom,0,42,0,,0
Ejido Benito Juarez,24292,Mexico,auto_econom,0,3,0,,0
Arcturus,43482,Zimbabwe,auto_econom,0,32,0,,0
Laksao,8640,Laos,auto_econom,0,16,0,,0
Балгабека Кыдырбекулы,42977,Казахстан,auto_econom,0,4,0,,0
Santa Bárbara,42843,Colombia,auto_econom,0,3,0,,0
Ad Dakhla (الداخلة‎),25224,Morocco,auto_econom_dublicate,0,46,0,,0
Obando,23129,Colombia,auto_econom,0,3,0,,0
El Attaouia (العطاوية),10581,Morocco,auto_econom_dublicate,0,16,0,,0
Diamantino,32280,Brazil,auto_econom,0,3,0,,0
Palocabildo,22975,Colombia,auto_econom,0,3,0,,0
Ляхов,21468,Казахстан,oneclick,0,3,0,,0
Ilhabela,21907,Brazil,auto_econom,0,3,0,,0
San Agustín Acasaguastlán,7811,Guatemala,auto_econom,0,6,0,,0
Molcaxac,24313,Mexico,auto_econom,0,3,0,,0
Guarantã do Norte,21868,Brazil,auto_econom,0,3,0,,0
Carepa,5103,Colombia,auto_econom,0,3,0,,0
Andalucía,23221,Colombia,auto_econom,0,3,0,,0
Juquitiba,22011,Brazil,auto_econom,0,3,0,,0
Santa Terezinha de Itaipu,22380,Brazil,auto_econom,0,3,0,,0
Tinghir (تنغير‎),11552,Morocco,auto_econom_dublicate,0,5,0,,0
Benslimane (بنسليمان),26908,Morocco,auto_econom_dublicate,0,53,0,,0
Pinheiros,22249,Brazil,auto_econom,0,3,0,,0
Yauri,19891,Peru,auto_econom,0,14,0,,0
Chocontá,23239,Colombia,auto_econom,0,3,0,,0
Cevallos,4693,Ecuador,auto_econom,0,34,0,,0
Chapa de Mota,23930,Mexico,auto_econom,0,3,0,,0
Bhera,23510,Pakistan,auto_econom,0,18,0,,0
Santa Lucía Cotzumalguapa,7863,Guatemala,auto_econom,0,8,0,,0
Soná,8169,Panama,auto_econom,0,5,0,,0
Atenguillo,24184,Mexico,auto_econom,0,3,0,,0
Pleiku,5752,Vietnam,moto_econom,0,3950,0,,0
Restrepo,23170,Colombia,auto_econom,0,3,0,,0
Khushab,23626,Pakistan,auto_econom,0,14,0,,0
Girón,4672,Ecuador,auto_econom,0,3,0,,0
Kemajuan Tanah Palong Lima,36237,Malaysia,auto_econom,0,1,0,,0
Guajará-Mirim,21862,Brazil,auto_econom,0,3,0,,0
Huajicori,24494,Mexico,auto_econom,0,3,0,,0
Черновцы,19715,Украина,auto_econom,0,43,0,,0
Franciscópolis,43559,Brazil,auto_econom,0,3,0,,0
Metapán,7755,El Salvador,auto_econom,0,21,0,,0
Villanueva,4590,Colombia,auto_econom,0,3,0,,0
Bonito,21619,Brazil,auto_econom,0,3,0,,0
Zacapu,24994,Mexico,auto_econom,0,3,0,,0
Mitú,7483,Colombia,auto_econom,0,3,0,,0
Istanbul,5847,Turkey,Turquoise_Universal,0,69,0,,0
Sidi Bou Othmane (سيدي بو عثمان),43223,Morocco,auto_econom_dublicate,0,22,0,,0
Ouargui (واركي),25423,Morocco,auto_econom_dublicate,0,1,0,,0
Nyika Growth Point,43484,Zimbabwe,auto_econom,0,1,0,,0
Orito,5168,Colombia,auto_econom,0,3,0,,0
La Moncada,24202,Mexico,auto_econom,0,3,0,,0
Pichari,19936,Peru,auto_econom,0,11,0,,0
Puchuncaví,31891,Chile,auto_econom,0,13,0,,0
Catu,21728,Brazil,auto_econom,0,3,0,,0
Menzel Temime (منزل تميم),12976,Tunisia,auto_econom_tunis,0,2,0,,0
Coração de Maria,21761,Brazil,auto_econom,0,3,0,,0
Curumaní,7505,Colombia,auto_econom,0,3,0,,0
Curanilahue,7471,Chile,auto_econom,0,9,0,,0
Guachucal,23194,Colombia,auto_econom,0,3,0,,0
Mirassol,22105,Brazil,auto_econom,0,3,0,,0
Vung Tau,5739,Vietnam,moto_econom,0,590,0,,0
Quesada de San Carlos,7728,Costa Rica,auto_econom,0,40,0,,0
Aliança,21499,Brazil,auto_econom,0,3,0,,0
Alvarado,22957,Colombia,auto_econom,0,3,0,,0
Fresia,31846,Chile,auto_econom,0,18,0,,0
Ismailabad,15386,India,auto_econom,0,1,0,,0
Requinoa,31905,Chile,auto_econom,0,16,0,,0
Itabaiana,21930,Brazil,auto_econom,0,3,0,,0
Batala,14351,India,auto_econom,0,1,0,,0
Paraguaçu Paulista,22200,Brazil,auto_econom,0,3,0,,0
San Roque,23257,Colombia,auto_econom,0,3,0,,0
San Ignacio Cerro Gordo,24675,Mexico,auto_econom,0,3,0,,0
Ciudad Insurgentes,24360,Mexico,auto_econom,0,3,0,,0
Oulad Hamdane (أولاد حمدان),25383,Morocco,auto_econom_dublicate,0,3,0,,0
La pintada,6261,Panama,auto_econom,0,34,0,,0
Mendoza,5495,Argentina,auto_econom_with_pet,0,11,0,,0
Mata de São João,22077,Brazil,auto_econom,0,3,0,,0
Jungapeo,24718,Mexico,auto_econom,0,3,0,,0
Constitución,7477,Chile,auto_econom,0,6,0,,0
La Gi,7177,Vietnam,moto_econom,0,371,0,,0
Tuchín,23372,Colombia,auto_econom,0,3,0,,0
Tisaleo,4719,Ecuador,auto_econom,0,25,0,,0
Jardim,21990,Brazil,auto_econom,0,3,0,,0
Santo Amaro da Imperatriz,32213,Brazil,auto_econom,0,3,0,,0
Khao Sok,43425,Thailand,Nearby Car (All),0,4,0,,0
Tecamachalco,24990,Mexico,auto_econom,0,3,0,,0
Confines,22657,Colombia,auto_econom,0,3,0,,0
Playas,7883,Ecuador,auto_econom,0,8,0,,0
Candeias,21686,Brazil,auto_econom,0,4,0.273,1.229,0
Mae Ai,32859,Thailand,Moto (Win),0,1,0,,0
Villazón,6854,Bolivia,auto_econom,0,1,0,,0
Tuy Hòa,5774,Vietnam,moto_econom,0,662,0,,0
Тобол,4049,Казахстан,auto_econom,0,11,0,,0
Surat Thani,7202,Thailand,Comfort (Thailand),0,18,0,,0
Кудряшово,23869,Казахстан,auto_econom,0,1,0,,0
Villa Rica,19956,Peru,auto_econom,0,1,0,,0
Rayong,7193,Thailand,Moto (Win),0,2,0,,0
Dar Ould Zidouh (دار ولد زيدوح),25305,Morocco,auto_econom_dublicate,0,1,0,,0
Rioja,19908,Peru,auto_econom,0,3,0,,0
Jaguaripe,42844,Brazil,auto_econom,0,4,0,,0
Курык,4068,Казахстан,auto_econom,0,27,0,,0
Lourdes,22691,Colombia,auto_econom,0,4,0,,0
Calera de Tango,31815,Chile,auto_econom,0,1,0,,0
Pelileo,4479,Ecuador,auto_econom,0,50,0,,0
Coelemu,31831,Chile,auto_econom,0,5,0,,0
Ала-Арча ( Национальный парк ),32018,Кыргызстан,auto_econom,0,2,0,,0
Altotonga,24714,Mexico,auto_econom,0,4,0,,0
Providencia,22726,Colombia,auto_econom,0,4,0,,0
La Cruz,24002,Mexico,auto_econom,0,4,0,,0
Roi Et,33215,Thailand,Nearby Car (All),0,1,0,,0
Entre Rios,21810,Brazil,auto_econom,0,4,0,,0
Puerto López,4613,Ecuador,auto_econom,0,11,0,,0
Chimbo,4665,Ecuador,auto_econom,0,13,0,,0
Vegachí,23208,Colombia,auto_econom,0,4,0,,0
Phayao,33208,Thailand,Nearby Car (All),0,1,0,,0
Ciudad del Carmen,5316,Mexico,moto_econom,0,2,0,,0
Guaratuba,21872,Brazil,moto_econom,0,2,0,,0
Menzel Bourguiba (منزل بورقيبة),12975,Tunisia,auto_econom_tunis,0,2,0,,0
San Martín,6259,Panama,auto_econom,0,4,0,,0
Santiago,22654,Colombia,auto_econom,0,4,0,,0
Кош-Дёбё,43111,Кыргызстан,auto_econom,0,1,0,,0
Landázuri,23081,Colombia,auto_econom,0,4,0,,0
Caramanta,22896,Colombia,auto_econom,0,4,0,,0
Bolanos,24367,Mexico,auto_econom,0,4,0,,0
Calamar,4577,Colombia,auto_econom,0,4,0,,0
Apiúna,42898,Brazil,auto_econom,0,4,0,,0
Dzilam Gonzalez,24297,Mexico,auto_econom,0,4,0,,0
Tiltil,31925,Chile,auto_econom,0,17,0,,0
Arroio Grande,32267,Brazil,auto_econom,0,4,0,,0
Шардара,276,Казахстан,auto_econom,0,2,0,,0
Codegua,31830,Chile,auto_econom,0,4,0,,0
Manzanares,23304,Colombia,auto_econom,0,4,0,,0
Canada Morelos,24690,Mexico,auto_econom,0,4,0,,0
Luziânia,19815,Brazil,moto_econom,0,2,0,,0
Oriental,24643,Mexico,auto_econom,0,4,0,,0
La Ceiba,5534,Honduras,auto_econom,0,65,0,,0
Galeras,42784,Colombia,auto_econom,0,4,0,,0
Vista Hermosa,24692,Mexico,auto_econom,0,4,0,,0
Шоховское,42987,Казахстан,auto_econom,0,5,0,,0
Araioses,21536,Brazil,auto_econom,0,4,0,,0
São João D'Aliança,32590,Brazil,auto_econom,0,4,0,,0
Santa Izabel do Pará,22366,Brazil,auto_econom,0,4,0,,0
Imbituva,21909,Brazil,auto_econom,0,4,0,,0
Acatlan de Osorio,24636,Mexico,auto_econom,0,4,0,,0
Tolúviejo,23232,Colombia,auto_econom,0,4,0,,0
Grombalia (قرنبالية),10937,Tunisia,auto_econom_tunis,0,8,0,,0
Duranía,22727,Colombia,auto_econom,0,4,0,,0
San Carlos de Guaroa,22849,Colombia,auto_econom,0,4,0,,0
Shahkot,23552,Pakistan,auto_econom,0,38,0,,0
Charo,24745,Mexico,auto_econom,0,4,0,,0
Тортколь,6052,Казахстан,auto_econom,0,15,0,,0
Catalão,5017,Brazil,moto_econom,0,2,0,,0
Phrae,33214,Thailand,Moto (Win),0,1,0,,0
Ait Abbas (أيت عباس),25519,Morocco,auto_econom_dublicate,0,4,0,,0
Азат,6999,Казахстан,auto_econom,0,17,0,,0
Mineiros,22099,Brazil,auto_econom,0,4,0,,0
São Desidério,22406,Brazil,auto_econom,0,4,0,,0
MRirt (مريرت‎)‎,13141,Morocco,auto_econom_dublicate,0,13,0,,0
Mandaguaçu,32305,Brazil,auto_econom,0,4,0,,0
La Victoria,23124,Colombia,auto_econom,0,4,0,,0
Sutatausa,22753,Colombia,auto_econom,0,4,0,,0
Valença,32149,Brazil,auto_econom,0,4,0,,0
Nueva Imperial,7458,Chile,auto_econom,0,23,0,,0
Morales,7834,Guatemala,auto_econom,0,2,0,,0
Байтик,25060,Кыргызстан,auto_econom,0,3,0,,0
Caloto,23370,Colombia,auto_econom,0,4,0,,0
Granada,25169,Colombia,auto_econom,0,4,0,,0
Sibundoy,23057,Colombia,auto_econom,0,4,0,,0
Santa Inês,22364,Brazil,auto_econom,0,4,0,,0
Bebedouro,21591,Brazil,auto_econom,0,4,0,,0
Chumayel,24853,Mexico,auto_econom,0,4,0,,0
Havelian,23540,Pakistan,auto_econom,0,16,0,,0
Жетыбай,31750,Казахстан,auto_econom,0,16,0,,0
Buon Ma Thuot,5748,Vietnam,moto_econom,0,500,0,,0
Vị Thanh,21395,Vietnam,moto_econom,0,222,0,,0
Lucknow,5255,India,auto_econom,0,1,0,,0
Arifwala,23617,Pakistan,auto_econom,0,8,0,,0
São Geraldo da Piedade,43586,Brazil,auto_econom,0,4,0,,0
Quero,4691,Ecuador,auto_econom,0,6,0,,0
Quetame,22841,Colombia,auto_econom,0,4,0,,0
San Matias Tlalancaleca,24705,Mexico,auto_econom,0,4,0,,0
Chumphon,25852,Thailand,Nearby Car (All),0,3,0,,0
Renaico,31904,Chile,auto_econom,0,3,0,,0
Azzaba ( عزابة ),9639,Algeria,auto_econom,0,4,0,,0
Monte Patria,31878,Chile,auto_econom,0,10,0,,0
Красноармейск,6451,Казахстан,auto_econom,0,2,0,,0
Gravatá,21858,Brazil,auto_econom,0,4,0,,0
Шымкент (Чимкент),277,Казахстан,auto_econom_karaganda,0,1,0,,0
São João Batista,32315,Brazil,auto_econom,0,4,0,,0
Sanchez Magallanes,25003,Mexico,auto_econom,0,4,0,,0
Khatauli,15814,India,auto_econom,0,1,0,,0
Currulao,25163,Colombia,auto_econom,0,4,0,,0
Bom Sucesso,32350,Brazil,auto_econom,0,4,0,,0
Soracá,22810,Colombia,auto_econom,0,4,0,,0
Noakhali,5729,Bangladesh,auto_econom,0,1,0,,0
Jdour (جدور),25277,Morocco,auto_econom_dublicate,0,2,0,,0
Pak Lay,8671,Laos,auto_econom,0,5,0,,0
Ленинградское,6833,Казахстан,auto_econom,0,1,0,,0
Ciudad Altamirano,24784,Mexico,auto_econom,0,4,0,,0
Лесбек батыр,43434,Казахстан,auto_econom,0,2,0,,0
Santa Maria de Jetibá,22371,Brazil,auto_econom,0,4,0,,0
Guacarí,19857,Colombia,auto_econom,0,4,0,,0
Махамбет,3982,Казахстан,auto_econom,0,4,0,,0
Sao Bento do Sapucai,38284,Brazil,auto_econom,0,4,0,,0
Cadeate,43395,Ecuador,auto_econom,0,4,0,,0
Samacá,23204,Colombia,auto_econom,0,4,0,,0
Parnaíba,5060,Brazil,intercity_buses,0,2,0,,0
Tibagi,32412,Brazil,auto_econom,0,4,0,,0
Yaxcaba,24587,Mexico,auto_econom,0,4,0,,0
Молалы,23873,Казахстан,auto_econom,0,3,0,,0
Еркиншилик ( Павловка ),21242,Казахстан,auto_econom,0,1,0,,0
Актау (Карагандинская область),3946,Казахстан,auto_econom,0,12,0,,0
Autlan de Navarro,24977,Mexico,auto_econom,0,4,0,,0
Pichincha,4674,Ecuador,auto_econom,0,9,0,,0
Charsadda,23625,Pakistan,auto_econom,0,40,0,,0
Socorro,22491,Brazil,auto_econom,0,4,0,,0
Casa de Janos,24959,Mexico,auto_econom,0,4,0,,0
Las Ventanas,31865,Chile,auto_econom,0,7,0,,0
Кызыласкер,31776,Казахстан,auto_econom,0,1,0,,0
Jerera,43467,Zimbabwe,auto_econom,0,1,0,,0
Мерке,3944,Казахстан,auto_econom,0,13,0,,0
Ribeirão,22325,Brazil,auto_econom,0,4,0,,0
La Cuesta,7560,Costa Rica,auto_econom,0,1,0,,0
Xaxim,22589,Brazil,auto_econom,0,4,0,,0
Chiang Dao,32853,Thailand,Moto (Win),0,1,0,,0
Radaur,16934,India,auto_econom,0,1,0,,0
Siquirres,7608,Costa Rica,auto_econom,0,13,0,,0
Middleton,38324,South Africa,auto_econom,0,20,0,,0
El Zulia,42777,Colombia,auto_econom,0,4,0,,0
San Ignacio Rio Muerto,24352,Mexico,auto_econom,0,4,0,,0
Аккайнар,31773,Казахстан,auto_econom,0,3,0,,0
Conceição das Alagoas,32264,Brazil,auto_econom,0,4,0,,0
Parnarama,22212,Brazil,auto_econom,0,4,0,,0
Lalian,23492,Pakistan,auto_econom,0,6,0,,0
Bolívar,42768,Colombia,auto_econom,0,4,0,,0
Pamanukan,7149,Indonesia,auto_econom,0,5,0,,0
Шалкар (Северо-Казахстанская область),6453,Казахстан,auto_econom,0,4,0,,0
Mechinagar,5952,Nepal,car_comfort_sea,0,1,0,,0
Ban Wong Khong,33239,Thailand,Nearby Car (All),0,1,0,,0
Acatzingo,24957,Mexico,auto_econom,0,4,0,,0
Buenavista,22806,Colombia,auto_econom,0,4,0,,0
Turf Town,43481,Zimbabwe,auto_econom,0,7,0,,0
Кобда,3949,Казахстан,auto_econom,0,1,0,,0
Nouaceur (النواصر),13376,Morocco,auto_econom_dublicate,0,2,0,,0
Tezontepec de Aldama,24221,Mexico,auto_econom,0,4,0,,0
Valencia,4461,Ecuador,auto_econom,0,4,0,,0
Caparrapí,23110,Colombia,auto_econom,0,4,0,,0
Puerto Santander,22908,Colombia,auto_econom,0,4,0,,0
Темиртау,248,Казахстан,auto_econom_karaganda,0,3,0,,0
Khulna,5725,Bangladesh,auto_econom,0,1,0,,0
Suárez,23238,Colombia,auto_econom,0,4,0,,0
Жезкент,3953,Казахстан,auto_econom,0,5,0,,0
Caaporã,32353,Brazil,auto_econom,0,4,0,,0
Badah,23498,Pakistan,auto_econom,0,1,0,,0
Ibotirama,21892,Brazil,auto_econom,0,4,0,,0
Kemaman,5945,Malaysia,auto_econom,0,2,0,,0
Guayabetal,22839,Colombia,auto_econom,0,4,0,,0
Tamarindo,7569,Costa Rica,auto_econom,0,18,0,,0
Yacopí,23243,Colombia,auto_econom,0,4,0,,0
Суыкбулак,23879,Казахстан,auto_econom,0,1,0,,0
Fray Bernardino de Sahagun,24826,Mexico,auto_econom,0,4,0,,0
Santo Antônio do Sudoeste,32476,Brazil,auto_econom,0,4,0,,0
Kalam,33145,Pakistan,auto_econom,0,1,0,,0
São João da Boa Vista,22425,Brazil,intercity_buses,0,2,0,,0
Ayutthaya,7189,Thailand,Moto (Win),0,5,0,,0
Сосновка,31997,Кыргызстан,auto_econom,0,1,0,,0
Cajón,31812,Chile,auto_econom,0,19,0,,0
Las Lajas,7989,Honduras,auto_econom,0,1,0,,0
Borolong,10013,Botswana,auto_econom,0,6,0,,0
Imsouane (امسوان),43215,Morocco,auto_econom_dublicate,0,10,0,,0
Beitbridge,43466,Zimbabwe,auto_econom,0,17,0,,0
Vila Propício,32597,Brazil,auto_econom,0,4,0,,0
Пограничное,25150,Казахстан,auto_econom,0,16,0,,0
João Monlevade,22000,Brazil,auto_econom,0,4,0,,0
Betulia,22778,Colombia,auto_econom,0,4,0,,0
Qaha (قها‎),23466,Egypt,auto_econom,0,1,0,,0
Lodhran,23608,Pakistan,auto_econom,0,16,0,,0
Arraial do Cabo,21548,Brazil,auto_econom,0,4,0,,0
Sudzal,24004,Mexico,auto_econom,0,4,0,,0
Piraí do Sul,22254,Brazil,auto_econom,0,4,0,,0
Colonia Dublan,23943,Mexico,auto_econom,0,4,0,,0
Kisumu,823,Kenya,auto_econom,0,6,0,,0
Tarakan,5639,Indonesia,auto_econom,0,3,0,,0
Camaquã,32159,Brazil,auto_econom,0,4,0,,0
Barika ( بريكة ),9763,Algeria,auto_econom,0,1,0,,0
Nakhon Ratchasima,5890,Thailand,Moto (Win),0,6,0,,0
Buctzotz,24413,Mexico,auto_econom,0,4,0,,0
Charcas,24732,Mexico,auto_econom,0,4,0,,0
Chichiquila,24775,Mexico,auto_econom,0,4,0,,0
Cantamayec,24065,Mexico,auto_econom,0,4,0,,0
El Nuevo Palmar,7818,Guatemala,auto_econom,0,4,0,,0
Marsella,23262,Colombia,auto_econom,0,4,0,,0
Santo Anastácio,22388,Brazil,auto_econom,0,4,0,,0
Zapayán (Punta de Piedras),42822,Colombia,auto_econom,0,4,0,,0
Dar es Salaam,4204,Tanzania,Rickshaw,0,9,0,,0
Loreto,4681,Ecuador,auto_econom,0,1,0,,0
Balancan de Dominguez,24520,Mexico,auto_econom,0,4,0,,0
Caracarai,32824,Brazil,auto_econom,0,4,0,,0
Barreiros,21585,Brazil,auto_econom,0,4,0,,0
Piracicaba,4561,Brazil,intercity_buses,0,2,0,,0
Kajen,21368,Indonesia,auto_econom,0,2,0,,0
Tepezala,24209,Mexico,auto_econom,0,4,0,,0
Louis Trichardt,4822,South Africa,auto_econom,0,6,0,,0
Praia de Pipa,32618,Brazil,auto_econom,0,4,0,,0
El Rosario,23042,Colombia,auto_econom,0,4,0,,0
San Javier,7469,Chile,auto_econom,0,3,0,,0
Каракастек (Бурган),31774,Казахстан,auto_econom,0,1,0,,0
Lamphun,20478,Thailand,Moto (Win),0,5,0,,0
Lages,5077,Brazil,intercity_buses,0,2,0,,0
Saravena,7516,Colombia,auto_econom,0,5,0.216,1.148,0
Catamayo,4457,Ecuador,auto_econom,0,9,0,,0
Iracemápolis,32244,Brazil,auto_econom,0,5,0.176,1.145,0
Brejo da Madre de Deus,21626,Brazil,auto_econom,0,5,0,,0
Abasolo,24813,Mexico,auto_econom,0,5,0,,0
La Cruz,7586,Costa Rica,auto_econom,0,3,0,,0
Есбол (Индерский район),19592,Казахстан,auto_econom,0,1,0,,0
Zarate,6581,Argentina,auto_econom_with_pet,0,5,0,,0
Mantena,22061,Brazil,auto_econom,0,5,0,,0
Тандай,23880,Казахстан,auto_econom,0,3,0,,0
Macas,4468,Ecuador,auto_econom,0,13,0,,0
El Carmen de Atrato,22869,Colombia,auto_econom,0,5,0,,0
Berdaa,9868,Algeria,auto_econom,0,1,0,,0
Opodepe,24100,Mexico,auto_econom,0,5,0,,0
San Miguel de Los Bancos,4659,Ecuador,auto_econom,0,18,0,,0
Jardinópolis,21991,Brazil,auto_econom,0,5,0,,0
Rio de Janeiro,4375,Brazil,intercity_buses,0,2,0,,0
Abejorral,23314,Colombia,auto_econom,0,5,0,,0
Lahore,5388,Pakistan,order_title_repair,0,1,0,,0
Satipo,19896,Peru,auto_econom,0,4,0,,0
Chiniot,5432,Pakistan,auto_econom,0,8,0,,0
Gachetá,23000,Colombia,auto_econom,0,5,0,,0
Tibacuy,22870,Colombia,auto_econom,0,5,0,,0
Saubara,32283,Brazil,auto_econom,0,5,0,,0
Suaqui Grande,23949,Mexico,auto_econom,0,5,0,,0
Poptún,7844,Guatemala,auto_econom,0,1,0,,0
El Milagro,7999,Honduras,auto_econom,0,3,0,,0
Peralta,7618,Dominican Republic,auto_econom,0,33,0,,0
Salamá,7866,Guatemala,auto_econom,0,5,0,,0
Федоровка,3975,Казахстан,auto_econom,0,1,0,,0
São Marcos,22447,Brazil,auto_econom,0,5,0,,0
Ituporanga,43635,Brazil,auto_econom,0,5,0,,0
Escarcega,24835,Mexico,auto_econom,0,5,0,,0
Zahir Pir,23496,Pakistan,auto_econom,0,5,0,,0
Irimbo,24585,Mexico,auto_econom,0,5,0,,0
Sorong,5631,Indonesia,moto_econom,0,4,0,,0
Samut Songkhram,25636,Thailand,Comfort (Thailand),0,2,0,,0
Rahimatpur,16945,India,auto_econom,0,1,0,,0
Ituango,23377,Colombia,auto_econom,0,5,0,,0
Moñitos,23293,Colombia,auto_econom,0,5,0,,0
Абай (Туркестанская область),19573,Казахстан,auto_econom,0,8,0,,0
El Kelaa des Sraghna (قلعة السراغنة),10604,Morocco,auto_econom_dublicate,0,30,0,,0
Alice,9421,South Africa,auto_econom,0,1,0,,0
Tárcoles,7573,Costa Rica,auto_econom,0,5,0,,0
Arroyohondo,22946,Colombia,auto_econom,0,5,0,,0
Тургызба,23885,Казахстан,auto_econom,0,17,0,,0
La Plata,5154,Colombia,auto_econom,0,5,0,,0
Penjamo,24908,Mexico,auto_econom,0,5,0,,0
Rosa Zárate,7882,Ecuador,auto_econom,0,17,0,,0
Chipatá,22630,Colombia,auto_econom,0,5,0,,0
Tuta,22947,Colombia,auto_econom,0,5,0,,0
Ko Lanta,32886,Thailand,Nearby Car (All),0,6,0,,0
Акшымырау,4072,Казахстан,auto_econom,0,1,0,,0
Leona Vicario,24331,Mexico,auto_econom,0,5,0,,0
Tanguá,22506,Brazil,auto_econom,0,5,0,,0
Granja,21857,Brazil,auto_econom,0,5,0,,0
Кокозек,3937,Казахстан,auto_econom,0,1,0,,0
Кенесары,6497,Казахстан,auto_econom,0,6,0,,0
Ayala,24986,Mexico,auto_econom,0,5,0,,0
Tarutung,21354,Indonesia,auto_econom,0,3,0,,0
Presidente Prudente,4567,Brazil,intercity_buses,0,2,0,,0
Cerritos,24739,Mexico,auto_econom,0,5,0,,0
Zebediela,38337,South Africa,auto_econom,0,2,0,,0
São Joaquim da Barra,22432,Brazil,auto_econom,0,5,0,,0
Situbondo,7104,Indonesia,auto_econom,0,1,0,,0
Nazaré da Mata,22136,Brazil,auto_econom,0,5,0,,0
Mucajaí,43622,Brazil,auto_econom,0,5,0,,0
Victoria,24077,Mexico,auto_econom,0,5,0,,0
Pijao,22853,Colombia,auto_econom,0,5,0,,0
Awlad Saqr (أولاد صقر‎),23472,Egypt,auto_econom,0,15,0,,0
Жезказган,241,Казахстан,auto_econom_karaganda,0,2,0,,0
Venado,24578,Mexico,auto_econom,0,5,0,,0
Vicuña,31929,Chile,auto_econom,0,23,0,,0
